teams,hid,hypothesis,timestamp,uid,tid,balance,investment,p_initial,p_new,shares
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 09:31:55,LN19530Z,1065,24,12,.498,.55500001,22.804001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 10:10:47,A80M330E,1097,.071999997,10,.55500001,.61699998,25.591999
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 11:41:15,VSNS90C6,1140,50,-5,.61699998,.58700001,12.551
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 11:41:54,VSNS90C6,1141,45,-5,.58700001,.55800003,11.689
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 11:44:13,IT9KV39Y,1144,80,20,.55800003,.63800001,33.422001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 11:45:55,VSNS90C6,1150,35,-5,.63800001,.60699999,13.248
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 11:48:38,IT9KV39Y,1161,5,5,.60699999,.62599999,8.1099997
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 11:50:43,VSNS90C6,1164,30,-3,.62599999,.60799998,7.8299999
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 12:14:53,XLW8525N,1181,0,3,.60799998,.62599999,7.8299999
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 12:19:32,VSNS90C6,1184,17,-5,.62599999,.59600002,12.85
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 13:33:02,XOSQ3HI9,1247,30,-10,.59600002,.53899997,23.115
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 13:37:05,XOSQ3HI9,1258,10,10,.53899997,.59600002,23.115
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 13:40:22,F6ZXD1UJ,1267,94,1,.59600002,.60000002,1.673
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 13:48:37,F6ZXD1UJ,1296,27,2,.60000002,.60799998,3.3139999
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 13:49:49,F6ZXD1UJ,1306,13,1,.60799998,.611,1.641
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 14:03:11,ZYP9XYEN,1322,5,5,.611,.63,8.052
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 14:17:35,X1BQVVDM,1335,60,-10,.63,.56999999,25.040001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 14:21:48,QW96KSO3,1345,90,10,.56999999,.611,16.922001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 14:26:01,83IXFCIX,1352,15,-15,.611,.52600002,34.806
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 15:48:13,K4RY6M01,1399,43,-10,.52600002,.47600001,20.044001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 16:40:50,LQVXQAWJ,1431,20,5,.47600001,.50199997,10.229
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 17:04:18,69XEK8LQ,1455,95,5,.50199997,.52600002,9.7320004
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 17:06:18,69XEK8LQ,1464,49,-15,.52600002,.454,28.878
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 17:06:38,GV3ZO0KL,1466,80,20,.454,.55299997,39.73
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 21:42:53,U93VJXEP,1540,98,-1,.55299997,.54699999,2.223
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 21:46:29,U93VJXEP,1548,89,-2,.54699999,.537,4.3660002
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 22:31:04,CN95SKJL,1555,100,15,.537,.60100001,26.362
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-06 22:57:42,V1F8P236,1569,1.048,1,.60100001,.60500002,1.658
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 01:44:43,99W5WBXT,1589,27.902,-1,.60500002,.59899998,2.513
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 01:44:45,99W5WBXT,1590,26.902,-1,.59899998,.59299999,2.4760001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 01:44:47,99W5WBXT,1591,25.902,-1,.59299999,.58700001,2.4400001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 01:44:49,99W5WBXT,1592,24.902,-1,.58700001,.58099997,2.405
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 01:44:52,99W5WBXT,1593,23.902,-1,.58099997,.57599998,2.372
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 01:44:55,99W5WBXT,1594,22.902,-1,.57599998,.56999999,2.3399999
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 01:44:58,99W5WBXT,1595,21.902,-1,.56999999,.56400001,2.309
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 01:45:00,99W5WBXT,1596,20.902,-1,.56400001,.55900002,2.28
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 01:45:03,99W5WBXT,1597,19.902,-1,.55900002,.55299997,2.2509999
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 02:12:39,VUX5MZZI,1615,91,3,.55299997,.56599998,5.3610001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 02:16:46,VUX5MZZI,1624,25,10,.56599998,.60699999,17.038
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 08:57:30,SI0E2ZWJ,1646,50,15,.60699999,.662,23.618
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 08:57:53,SI0E2ZWJ,1647,35,15,.662,.70899999,21.865999
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 13:00:41,33RVPAMN,1680,50,10,.70899999,.73699999,13.828
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 13:19:19,X1BQVVDM,1686,20,-20,.73699999,.60299999,61.056
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 13:56:05,AIPPUTFH,1695,0,3,.60299999,.62199998,7.7420001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 18:58:15,SGHP5NOH,1756,0,21,.62199998,.722,45.946999
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 19:27:53,R52UWQ99,1775,70,20,.722,.773,26.735001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 19:32:11,R52UWQ99,1786,1,1,.773,.77499998,1.2920001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 19:34:06,R52UWQ99,1787,0,-7,.77499998,.759,9.1280003
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-07 20:47:55,AIPPUTFH,1796,2,-2,.759,.74400002,8.0369997
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-08 02:37:07,OICJDPWE,1826,4,-2,.74400002,.72899997,7.5840001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-08 05:58:34,99W5WBXT,1831,2.3759999,-1,.72899997,.722,3.6400001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-08 15:38:14,ZYP9XYEN,1855,0,-3,.722,.713,4.1820002
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-08 18:20:06,99W5WBXT,1901,4.4720001,2,.713,.72799999,7.1529999
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-08 18:26:29,99W5WBXT,1905,5.4720001,3,.72799999,.75,11.483
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-08 20:03:00,W3QQGBED,1920,70,5,.75,.76200002,6.6149998
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-08 20:04:57,W3QQGBED,1925,4.9990001,4,.76200002,.77100003,5.2179999
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 02:35:42,05Q690PJ,1941,75,-10,.77100003,.69800001,37.827999
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 12:15:14,05Q690PJ,1989,5.9990001,-5,.69800001,.66399997,15.674
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 12:15:38,05Q690PJ,1990,.99900001,20,.66399997,.78200001,59.938
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 12:24:50,05Q690PJ,1993,.99900001,-10,.78200001,.73400003,26.66
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 15:01:50,RCO4BDT4,2004,15,10,.73400003,.77899998,24.635
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 15:08:36,RCO4BDT4,2015,.47999999,-3,.77899998,.77200001,3.868
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 15:25:18,VSNS90C6,2023,5,-5,.77200001,.73500001,20.301001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 16:26:34,99W5WBXT,2025,3.4719999,-1,.73500001,.727,3.7160001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 17:35:56,ZYP9XYEN,2032,4,2,.727,.73299998,2.74
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 19:03:04,99W5WBXT,2036,8.4720001,-1,.73299998,.72500002,3.6900001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 19:04:37,99W5WBXT,2041,9.3199997,-3,.72500002,.704,10.516
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 20:47:41,05Q690PJ,2054,5,-5,.704,.67000002,15.97
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 21:12:56,99W5WBXT,2056,2.3199999,7,.67000002,.71799999,22.892
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 21:13:09,99W5WBXT,2057,9.3199997,5,.71799999,.73400003,7.7470002
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 21:14:02,99W5WBXT,2061,5.1160002,-1,.73400003,.73100001,1.3660001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 21:15:53,99W5WBXT,2065,1.1160001,-1,.73100001,.72799999,1.3710001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-09 21:16:02,99W5WBXT,2066,2.1159999,-1,.72799999,.72500002,1.376
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-10 09:34:12,GB2NG08J,2086,50,-10,.72500002,.65600002,32.429001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-10 19:09:40,P6AOX4VW,2118,100,40,.65600002,.76999998,55.919998
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-10 19:29:35,P6AOX4VW,2124,10,-20,.76999998,.71899998,26.855
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-10 20:17:39,P6AOX4VW,2149,2,-20,.71899998,.65600002,29.066
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-10 20:18:48,P6AOX4VW,2150,22,1,.65600002,.66000003,1.52
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-10 20:28:26,99W5WBXT,2165,1.1160001,1,.66000003,.66299999,1.512
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-10 23:40:19,05Q690PJ,2171,0,3,.66299999,.68300003,9.184
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-11 00:42:00,99W5WBXT,2185,2.1789999,1,.68300003,.68699998,1.46
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-11 00:42:18,99W5WBXT,2186,1.179,1,.68699998,.69,1.4529999
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-11 13:33:38,V1F8P236,2250,2.924,1,.69,.69300002,1.447
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-11 16:34:23,VSNS90C6,2288,3.0899999,-3,.69300002,.67199999,9.7250004
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-11 17:48:23,AOAUJA04,2305,37,2,.67199999,.67799997,2.9630001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-11 17:48:30,AOAUJA04,2306,35,4,.67799997,.69099998,5.8439999
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-11 18:01:01,YMC8I53A,2314,20,10,.69099998,.72000003,14.171
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-11 19:30:59,99W5WBXT,2321,.17900001,-4,.72000003,.70899999,5.598
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-11 19:32:45,99W5WBXT,2324,.17900001,-1,.70899999,.70499998,1.936
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-11 20:45:34,Q22T213X,2337,25,7,.70499998,.72500002,9.7919998
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-11 20:46:22,Q22T213X,2339,11,3,.72500002,.73299998,4.1160002
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-11 22:12:08,P6AOX4VW,2383,.001,-1,.73299998,.73000002,1.367
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-12 05:14:50,99W5WBXT,2397,1.765,-1,.73000002,.72299999,3.6570001
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-12 11:13:52,UI5OSPP3,2412,98,-1,.72299999,.71600002,3.563
Team Members,3,"Positive Effect of Gains in Ventral Striatum, Equal Indifference Group",2019-05-12 15:14:22,QW96KSO3,2436,40,10,.71600002,.74299997,13.71
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 16:05:01,388MW6UL,43,75,30,.5,.63,53.046001
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 16:05:34,OICJDPWE,47,5,-5,.63,.59899998,12.964
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 16:13:56,MWJ5YOGF,71,20,-5,.59899998,.56999999,12.029
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 16:18:14,388MW6UL,76,10,-10,.56999999,.52399999,18.278
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 17:01:50,1IVO6ORP,150,10,-10,.52399999,.47499999,19.979
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 17:02:49,1IVO6ORP,152,0,2,.47499999,.484,3.8410001
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 18:20:44,CYVH9I2G,209,26,-5,.484,.46000001,9.4750004
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 18:25:52,G5V0GGP4,221,75,-5,.46000001,.43799999,9.0780001
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 18:33:20,G5V0GGP4,238,67.642998,-5,.43799999,.417,8.7309999
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 18:41:23,TR9240RA,266,3,-1,.417,.41299999,1.7079999
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 18:44:55,CYVH9I2G,273,2.105,-2,.41299999,.40400001,3.381
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 19:27:39,LP4CNHKP,293,35,-20,.40400001,.331,31.605
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 19:30:48,ZFK1YIBJ,296,50,-10,.331,.30000001,14.602
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 20:26:26,2CR35P08,321,50,50,.30000001,.57499999,115.235
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 20:50:47,OICJDPWE,335,0,3,.57499999,.59299999,7.21
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 20:55:56,ZFK1YIBJ,340,10,-5,.59299999,.56,13.437
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 20:56:50,ZFK1YIBJ,343,4.3070002,11,.56,.62699997,28.039
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 20:56:51,AIPPUTFH,344,1,-1,.62699997,.62099999,2.6619999
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 22:04:38,M6N6C2DK,371,74.999001,50,.62099999,.76999998,71.510002
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 22:08:21,M6N6C2DK,373,.99900001,-25,.76999998,.70499998,33.854
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-02 23:19:15,VT6XJXXN,382,30,-10,.70499998,.63800001,30.487
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-03 07:02:53,4SM8OPKC,423,55,5,.63800001,.65600002,7.7309999
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-03 07:07:13,4SM8OPKC,432,10,5,.65600002,.67199999,7.5310001
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-03 07:11:14,RCO4BDT4,437,97,1,.67199999,.676,1.484
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-03 07:12:03,RCO4BDT4,441,96,-1,.676,.67199999,1.484
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-03 07:12:06,RCO4BDT4,442,97,-1,.67199999,.66600001,3.0209999
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-03 07:30:00,M6N6C2DK,452,.99900001,-20,.66600001,.59200001,31.790001
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-03 07:37:03,4SM8OPKC,461,4.6090002,-10,.59200001,.54699999,18.055
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-03 08:02:33,M6N6C2DK,467,10.999,10,.54699999,.58999997,17.575001
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-03 08:15:49,4SM8OPKC,484,10.083,-5,.58999997,.56199998,11.795
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-03 08:21:21,8TN3JNWP,505,10,-10,.56199998,.50800002,21.504999
Team Members,4,"Positive Effect of Gains in Ventral Striatum, Equal Range Group",2019-05-03 08:22:42,4SM8OPKC,507,5.0830002,-5,.50800002,.48300001,9.9169998
